Assembly instruction,Category,
VPMOVZXBW,DATAXFER,
VPMOVZXBW,DATAXFER,
VPMOVZXBW {evex},DATAXFER,
VPMOVZXBW,DATAXFER,
VPMOVZXBW,DATAXFER,
VPMOVZXBW {evex},DATAXFER,
VPMOVZXBW,DATAXFER,
VPMOVZXBW,DATAXFER,
VPMOVZXBW {evex},DATAXFER,
VPMOVZXBW,DATAXFER,
VPMOVZXBW,DATAXFER,
VPMOVZXBW,DATAXFER,
VPMOVZXBW,DATAXFER,
VPMOVZXBW,DATAXFER,
VPMOVZXBW,DATAXFER,
VPMOVZXBW,DATAXFER,
VPMOVZXBW,DATAXFER,
VPMOVZXDQ,DATAXFER,
VPMOVZXDQ,DATAXFER,
VPMOVZXDQ,DATAXFER,
VPMOVZXDQ,DATAXFER,
VPMOVZXDQ,DATAXFER,
VPMOVZXDQ,DATAXFER,
VPMOVZXDQ {evex},DATAXFER,
VPMOVZXDQ,DATAXFER,
VPMOVZXDQ,DATAXFER,
VPMOVZXDQ {evex},DATAXFER,
VPMOVZXDQ,DATAXFER,
VPMOVZXDQ,DATAXFER,
VPMOVZXDQ {evex},DATAXFER,
VPMOVZXDQ,DATAXFER,
VPMOVZXDQ,DATAXFER,
VPMOVZXDQ {evex},DATAXFER,
VPMOVZXDQ,DATAXFER,
VPMOVZXDQ,DATAXFER,
VPMOVZXWD,DATAXFER,
VPMOVZXWD,DATAXFER,
VPMOVZXWD,DATAXFER,
VPMOVZXWD,DATAXFER,
VPMOVZXWD,DATAXFER,
VPMOVZXWD,DATAXFER,
VPMOVZXWD {evex},DATAXFER,
VPMOVZXWD,DATAXFER,
VPMOVZXWD,DATAXFER,
VPMOVZXWD {evex},DATAXFER,
VPMOVZXWD,DATAXFER,
VPMOVZXWD,DATAXFER,
VPMOVZXWD {evex},DATAXFER,
VPMOVZXWD,DATAXFER,
VPMOVZXWD,DATAXFER,
VPMOVZXWD {evex},DATAXFER,
VPMOVZXWD,DATAXFER,
VPMOVZXWD,DATAXFER,
VPMOVZXWQ,DATAXFER,
VPMOVZXWQ,DATAXFER,
VPMOVZXWQ,DATAXFER,
VPMOVZXWQ,DATAXFER,
VPMOVZXWQ,DATAXFER,
VPMOVZXWQ,DATAXFER,
VPMOVZXWQ {evex},DATAXFER,
VPMOVZXWQ,DATAXFER,
VPMOVZXWQ,DATAXFER,
VPMOVZXWQ {evex},DATAXFER,
VPMOVZXWQ,DATAXFER,
VPMOVZXWQ,DATAXFER,
VPMOVZXWQ {evex},DATAXFER,
VPMOVZXWQ,DATAXFER,
VPMOVZXWQ,DATAXFER,
VPMOVZXWQ {evex},DATAXFER,
VPMOVZXWQ,DATAXFER,
VPMOVZXWQ,DATAXFER,
VPMULDQ,AVX512,
VPMULDQ,AVX512,
VPMULDQ,AVX512,
VPMULDQ {evex},AVX512,
VPMULDQ,AVX512,
VPMULDQ,AVX512,
VPMULDQ {evex},AVX512,
VPMULDQ,AVX512,
VPMULDQ,AVX512,
VPMULHRSW {evex},AVX512,
VPMULHRSW,AVX512,
VPMULHRSW,AVX512,
VPMULHRSW {evex},AVX512,
VPMULHRSW,AVX512,
VPMULHRSW,AVX512,
VPMULHRSW {evex},AVX512,
VPMULHRSW,AVX512,
VPMULHRSW,AVX512,
VPMULHRSW {evex},AVX512,
VPMULHRSW,AVX512,
VPMULHRSW,AVX512,
VPMULHRSW,AVX512,
VPMULHRSW,AVX512,
VPMULHRSW,AVX512,
VPMULHRSW,AVX512,
VPMULHRSW,AVX512,
VPMULHRSW,AVX512,
VPMULHUW {evex},AVX512,
VPMULHUW,AVX512,
VPMULHUW,AVX512,
VPMULHUW {evex},AVX512,
VPMULHUW,AVX512,
VPMULHUW,AVX512,
VPMULHUW {evex},AVX512,
VPMULHUW,AVX512,
VPMULHUW,AVX512,
VPMULHUW {evex},AVX512,
VPMULHUW,AVX512,
VPMULHUW,AVX512,
VPMULHUW,AVX512,
VPMULHUW,AVX512,
VPMULHUW,AVX512,
VPMULHUW,AVX512,
VPMULHUW,AVX512,
VPMULHUW,AVX512,
VPMULHW {evex},AVX512,
VPMULHW,AVX512,
VPMULHW,AVX512,
VPMULHW {evex},AVX512,
VPMULHW,AVX512,
VPMULHW,AVX512,
VPMULHW {evex},AVX512,
VPMULHW,AVX512,
VPMULHW,AVX512,
VPMULHW {evex},AVX512,
VPMULHW,AVX512,
VPMULHW,AVX512,
VPMULHW,AVX512,
VPMULHW,AVX512,
VPMULHW,AVX512,
VPMULHW,AVX512,
VPMULHW,AVX512,
VPMULHW,AVX512,
VPMULLD,AVX512,
VPMULLD,AVX512,
VPMULLD,AVX512,
VPMULLD {evex},AVX512,
VPMULLD,AVX512,
VPMULLD,AVX512,
VPMULLD {evex},AVX512,
VPMULLD,AVX512,
VPMULLD,AVX512,
VPMULLQ,AVX512,
VPMULLQ,AVX512,
VPMULLQ,AVX512,
VPMULLQ,AVX512,
VPMULLQ,AVX512,
VPMULLQ,AVX512,
VPMULLQ,AVX512,
VPMULLQ,AVX512,
VPMULLQ,AVX512,
VPMULLW {evex},AVX512,
VPMULLW,AVX512,
VPMULLW,AVX512,
VPMULLW {evex},AVX512,
VPMULLW,AVX512,
VPMULLW,AVX512,
VPMULLW {evex},AVX512,
VPMULLW,AVX512,
VPMULLW,AVX512,
VPMULLW {evex},AVX512,
VPMULLW,AVX512,
VPMULLW,AVX512,
VPMULLW,AVX512,
VPMULLW,AVX512,
VPMULLW,AVX512,
VPMULLW,AVX512,
VPMULLW,AVX512,
VPMULLW,AVX512,
VPMULTISHIFTQB,AVX512_VBMI,
VPMULTISHIFTQB,AVX512_VBMI,
VPMULTISHIFTQB,AVX512_VBMI,
VPMULTISHIFTQB,AVX512_VBMI,
VPMULTISHIFTQB,AVX512_VBMI,
VPMULTISHIFTQB,AVX512_VBMI,
VPMULTISHIFTQB,AVX512_VBMI,
VPMULTISHIFTQB,AVX512_VBMI,
VPMULTISHIFTQB,AVX512_VBMI,
VPMULUDQ,AVX512,
VPMULUDQ,AVX512,
VPMULUDQ,AVX512,
VPMULUDQ {evex},AVX512,
VPMULUDQ,AVX512,
VPMULUDQ,AVX512,
VPMULUDQ {evex},AVX512,
VPMULUDQ,AVX512,
VPMULUDQ,AVX512,
VPOPCNTB,AVX512,
VPOPCNTB,AVX512,
VPOPCNTB,AVX512,
VPOPCNTB,AVX512,
VPOPCNTB,AVX512,
VPOPCNTB,AVX512,
VPOPCNTB,AVX512,
VPOPCNTB,AVX512,
VPOPCNTB,AVX512,
VPOPCNTB,AVX512,
VPOPCNTB,AVX512,
VPOPCNTB,AVX512,
VPOPCNTB,AVX512_BITALG,
VPOPCNTB,AVX512_BITALG,
VPOPCNTB,AVX512_BITALG,
VPOPCNTB,AVX512_BITALG,
VPOPCNTB,AVX512_BITALG,
VPOPCNTB,AVX512_BITALG,
VPOPCNTD,AVX512,
VPOPCNTD,AVX512,
VPOPCNTD,AVX512,
VPOPCNTD,AVX512,
VPOPCNTD,AVX512,
VPOPCNTD,AVX512,
VPOPCNTD,AVX512,
VPOPCNTD,AVX512,
VPOPCNTD,AVX512,
VPOPCNTQ,AVX512,
VPOPCNTQ,AVX512,
VPOPCNTQ,AVX512,
VPOPCNTQ,AVX512,
VPOPCNTQ,AVX512,
VPOPCNTQ,AVX512,
VPOPCNTQ,AVX512,
VPOPCNTQ,AVX512,
VPOPCNTQ,AVX512,
VPOPCNTW,AVX512,
VPOPCNTW,AVX512,
VPOPCNTW,AVX512,
VPOPCNTW,AVX512,
VPOPCNTW,AVX512,
VPOPCNTW,AVX512,
VPOPCNTW,AVX512,
VPOPCNTW,AVX512,
VPOPCNTW,AVX512,
VPOPCNTW,AVX512,
VPOPCNTW,AVX512,
VPOPCNTW,AVX512,
VPOPCNTW,AVX512_BITALG,
VPOPCNTW,AVX512_BITALG,
VPOPCNTW,AVX512_BITALG,
VPOPCNTW,AVX512_BITALG,
VPOPCNTW,AVX512_BITALG,
VPOPCNTW,AVX512_BITALG,
VPORD,LOGICAL,
VPORD,LOGICAL,
VPORD,LOGICAL,
VPORD,LOGICAL,
VPORD,LOGICAL,
VPORD,LOGICAL,
VPORD,LOGICAL,
VPORD,LOGICAL,
VPORD,LOGICAL,
VPORQ,LOGICAL,
VPORQ,LOGICAL,
VPORQ,LOGICAL,
VPORQ,LOGICAL,
VPORQ,LOGICAL,
VPORQ,LOGICAL,
VPORQ,LOGICAL,
VPORQ,LOGICAL,
VPORQ,LOGICAL,
VPROLD,AVX512,
VPROLD,AVX512,
VPROLD,AVX512,
VPROLD,AVX512,
VPROLD,AVX512,
VPROLD,AVX512,
VPROLD,AVX512,
VPROLD,AVX512,
VPROLD,AVX512,
VPROLQ,AVX512,
VPROLQ,AVX512,
VPROLQ,AVX512,
VPROLQ,AVX512,
VPROLQ,AVX512,
VPROLQ,AVX512,
VPROLQ,AVX512,
VPROLQ,AVX512,
VPROLQ,AVX512,
VPROLVD,AVX512,
VPROLVD,AVX512,
VPROLVD,AVX512,
VPROLVD,AVX512,
VPROLVD,AVX512,
VPROLVD,AVX512,
VPROLVD,AVX512,
VPROLVD,AVX512,
VPROLVD,AVX512,
VPROLVQ,AVX512,
VPROLVQ,AVX512,
VPROLVQ,AVX512,
VPROLVQ,AVX512,
VPROLVQ,AVX512,
VPROLVQ,AVX512,
VPROLVQ,AVX512,
VPROLVQ,AVX512,
VPROLVQ,AVX512,
VPRORD,AVX512,
VPRORD,AVX512,
VPRORD,AVX512,
VPRORD,AVX512,
VPRORD,AVX512,
VPRORD,AVX512,
VPRORD,AVX512,
VPRORD,AVX512,
VPRORD,AVX512,
VPRORQ,AVX512,
VPRORQ,AVX512,
VPRORQ,AVX512,
VPRORQ,AVX512,
VPRORQ,AVX512,
VPRORQ,AVX512,
VPRORQ,AVX512,
VPRORQ,AVX512,
VPRORQ,AVX512,
VPRORVD,AVX512,
VPRORVD,AVX512,
VPRORVD,AVX512,
VPRORVD,AVX512,
VPRORVD,AVX512,
VPRORVD,AVX512,
VPRORVD,AVX512,
VPRORVD,AVX512,
VPRORVD,AVX512,
VPRORVQ,AVX512,
VPRORVQ,AVX512,
VPRORVQ,AVX512,
VPRORVQ,AVX512,
VPRORVQ,AVX512,
VPRORVQ,AVX512,
VPRORVQ,AVX512,
VPRORVQ,AVX512,
VPRORVQ,AVX512,
VPSADBW {evex},AVX512,
VPSADBW {evex},AVX512,
VPSADBW {evex},AVX512,
VPSADBW {evex},AVX512,
VPSADBW,AVX512,
VPSADBW,AVX512,
VPSCATTERDD,SCATTER,
VPSCATTERDD,SCATTER,
VPSCATTERDD,SCATTER,
VPSCATTERDQ,SCATTER,
VPSCATTERDQ,SCATTER,
VPSCATTERDQ,SCATTER,
VPSCATTERQD,SCATTER,
VPSCATTERQD,SCATTER,
VPSCATTERQD,SCATTER,
VPSCATTERQQ,SCATTER,
VPSCATTERQQ,SCATTER,
VPSCATTERQQ,SCATTER,
VPSHLDD,VBMI2,
VPSHLDD,VBMI2,
VPSHLDD,VBMI2,
VPSHLDD,VBMI2,
VPSHLDD,VBMI2,
VPSHLDD,VBMI2,
VPSHLDD,VBMI2,
VPSHLDD,VBMI2,
VPSHLDD,VBMI2,
VPSHLDQ,VBMI2,
VPSHLDQ,VBMI2,
VPSHLDQ,VBMI2,
VPSHLDQ,VBMI2,
VPSHLDQ,VBMI2,
VPSHLDQ,VBMI2,
VPSHLDQ,VBMI2,
VPSHLDQ,VBMI2,
VPSHLDQ,VBMI2,
VPSHLDVD,VBMI2,
VPSHLDVD,VBMI2,
VPSHLDVD,VBMI2,
VPSHLDVD,VBMI2,
VPSHLDVD,VBMI2,
VPSHLDVD,VBMI2,
VPSHLDVD,VBMI2,
VPSHLDVD,VBMI2,
VPSHLDVD,VBMI2,
VPSHLDVQ,VBMI2,
VPSHLDVQ,VBMI2,
VPSHLDVQ,VBMI2,
VPSHLDVQ,VBMI2,
VPSHLDVQ,VBMI2,
VPSHLDVQ,VBMI2,
VPSHLDVQ,VBMI2,
VPSHLDVQ,VBMI2,
VPSHLDVQ,VBMI2,
VPSHLDVW,VBMI2,
VPSHLDVW,VBMI2,
VPSHLDVW,VBMI2,
VPSHLDVW,VBMI2,
VPSHLDVW,VBMI2,
VPSHLDVW,VBMI2,
VPSHLDVW,VBMI2,
VPSHLDVW,VBMI2,
VPSHLDVW,VBMI2,
VPSHLDVW,VBMI2,
VPSHLDVW,VBMI2,
VPSHLDVW,VBMI2,
VPSHLDVW,VBMI2,
VPSHLDVW,VBMI2,
VPSHLDVW,VBMI2,
VPSHLDVW,VBMI2,
VPSHLDVW,VBMI2,
VPSHLDVW,VBMI2,
VPSHLDW,VBMI2,
VPSHLDW,VBMI2,
VPSHLDW,VBMI2,
VPSHLDW,VBMI2,
VPSHLDW,VBMI2,
VPSHLDW,VBMI2,
VPSHLDW,VBMI2,
VPSHLDW,VBMI2,
VPSHLDW,VBMI2,
VPSHLDW,VBMI2,
VPSHLDW,VBMI2,
VPSHLDW,VBMI2,
VPSHLDW,VBMI2,
VPSHLDW,VBMI2,
VPSHLDW,VBMI2,
VPSHLDW,VBMI2,
VPSHLDW,VBMI2,
VPSHLDW,VBMI2,
VPSHRDD,VBMI2,
VPSHRDD,VBMI2,
VPSHRDD,VBMI2,
VPSHRDD,VBMI2,
VPSHRDD,VBMI2,
VPSHRDD,VBMI2,
VPSHRDD,VBMI2,
VPSHRDD,VBMI2,
VPSHRDD,VBMI2,
VPSHRDQ,VBMI2,
VPSHRDQ,VBMI2,
VPSHRDQ,VBMI2,
VPSHRDQ,VBMI2,
VPSHRDQ,VBMI2,
VPSHRDQ,VBMI2,
VPSHRDQ,VBMI2,
VPSHRDQ,VBMI2,
VPSHRDQ,VBMI2,
VPSHRDVD,VBMI2,
VPSHRDVD,VBMI2,
VPSHRDVD,VBMI2,
VPSHRDVD,VBMI2,
VPSHRDVD,VBMI2,
VPSHRDVD,VBMI2,
VPSHRDVD,VBMI2,
VPSHRDVD,VBMI2,
VPSHRDVD,VBMI2,
VPSHRDVQ,VBMI2,
VPSHRDVQ,VBMI2,
VPSHRDVQ,VBMI2,
VPSHRDVQ,VBMI2,
VPSHRDVQ,VBMI2,
VPSHRDVQ,VBMI2,
VPSHRDVQ,VBMI2,
VPSHRDVQ,VBMI2,
VPSHRDVQ,VBMI2,
VPSHRDVW,VBMI2,
VPSHRDVW,VBMI2,
VPSHRDVW,VBMI2,
VPSHRDVW,VBMI2,
VPSHRDVW,VBMI2,
VPSHRDVW,VBMI2,
VPSHRDVW,VBMI2,
VPSHRDVW,VBMI2,
VPSHRDVW,VBMI2,
VPSHRDVW,VBMI2,
VPSHRDVW,VBMI2,
VPSHRDVW,VBMI2,
VPSHRDVW,VBMI2,
VPSHRDVW,VBMI2,
VPSHRDVW,VBMI2,
VPSHRDVW,VBMI2,
VPSHRDVW,VBMI2,
VPSHRDVW,VBMI2,
VPSHRDW,VBMI2,
VPSHRDW,VBMI2,
VPSHRDW,VBMI2,
VPSHRDW,VBMI2,
VPSHRDW,VBMI2,
VPSHRDW,VBMI2,
VPSHRDW,VBMI2,
VPSHRDW,VBMI2,
VPSHRDW,VBMI2,
VPSHRDW,VBMI2,
VPSHRDW,VBMI2,
VPSHRDW,VBMI2,
VPSHRDW,VBMI2,
VPSHRDW,VBMI2,
VPSHRDW,VBMI2,
VPSHRDW,VBMI2,
VPSHRDW,VBMI2,
VPSHRDW,VBMI2,
VPSHUFB {evex},AVX512,
VPSHUFB,AVX512,
VPSHUFB,AVX512,
VPSHUFB {evex},AVX512,
VPSHUFB,AVX512,
VPSHUFB,AVX512,
VPSHUFB {evex},AVX512,
VPSHUFB,AVX512,
VPSHUFB,AVX512,
VPSHUFB {evex},AVX512,
VPSHUFB,AVX512,
VPSHUFB,AVX512,
VPSHUFB,AVX512,
VPSHUFB,AVX512,
VPSHUFB,AVX512,
VPSHUFB,AVX512,
VPSHUFB,AVX512,
VPSHUFB,AVX512,
VPSHUFBITQMB,AVX512,
VPSHUFBITQMB,AVX512,
VPSHUFBITQMB,AVX512,
VPSHUFBITQMB,AVX512,
VPSHUFBITQMB,AVX512,
VPSHUFBITQMB,AVX512,
VPSHUFBITQMB,AVX512,
VPSHUFBITQMB,AVX512,
VPSHUFBITQMB,AVX512_BITALG,
VPSHUFBITQMB,AVX512_BITALG,
VPSHUFBITQMB,AVX512_BITALG,
VPSHUFBITQMB,AVX512_BITALG,
VPSHUFD,AVX512,
VPSHUFD,AVX512,
VPSHUFD,AVX512,
VPSHUFD {evex},AVX512,
VPSHUFD,AVX512,
VPSHUFD,AVX512,
VPSHUFD {evex},AVX512,
VPSHUFD,AVX512,
VPSHUFD,AVX512,
VPSHUFHW {evex},AVX512,
VPSHUFHW,AVX512,
VPSHUFHW,AVX512,
VPSHUFHW {evex},AVX512,
VPSHUFHW,AVX512,
VPSHUFHW,AVX512,
VPSHUFHW {evex},AVX512,
VPSHUFHW,AVX512,
VPSHUFHW,AVX512,
VPSHUFHW {evex},AVX512,
VPSHUFHW,AVX512,
VPSHUFHW,AVX512,
VPSHUFHW,AVX512,
VPSHUFHW,AVX512,
VPSHUFHW,AVX512,
VPSHUFHW,AVX512,
VPSHUFHW,AVX512,
VPSHUFHW,AVX512,
VPSHUFLW {evex},AVX512,
VPSHUFLW,AVX512,
VPSHUFLW,AVX512,
VPSHUFLW {evex},AVX512,
VPSHUFLW,AVX512,
VPSHUFLW,AVX512,
VPSHUFLW {evex},AVX512,
VPSHUFLW,AVX512,
VPSHUFLW,AVX512,
VPSHUFLW {evex},AVX512,
VPSHUFLW,AVX512,
VPSHUFLW,AVX512,
VPSHUFLW,AVX512,
VPSHUFLW,AVX512,
VPSHUFLW,AVX512,
VPSHUFLW,AVX512,
VPSHUFLW,AVX512,
VPSHUFLW,AVX512,
VPSLLD,AVX512,
VPSLLD,AVX512,
VPSLLD,AVX512,
VPSLLD,AVX512,
VPSLLD,AVX512,
VPSLLD,AVX512,
VPSLLD,AVX512,
VPSLLD,AVX512,
VPSLLD,AVX512,
VPSLLD {evex},AVX512,
VPSLLD,AVX512,
VPSLLD,AVX512,
VPSLLD {evex},AVX512,
VPSLLD,AVX512,
VPSLLD,AVX512,
VPSLLD {evex},AVX512,
VPSLLD,AVX512,
VPSLLD,AVX512,
VPSLLD {evex},AVX512,
VPSLLD,AVX512,
VPSLLD,AVX512,
VPSLLD {evex},AVX512,
VPSLLD,AVX512,
VPSLLD,AVX512,
VPSLLD {evex},AVX512,
VPSLLD,AVX512,
VPSLLD,AVX512,
VPSLLDQ {evex},AVX512,
VPSLLDQ {evex},AVX512,
VPSLLDQ {evex},AVX512,
VPSLLDQ {evex},AVX512,
VPSLLDQ,AVX512,
VPSLLDQ,AVX512,
VPSLLQ,AVX512,
VPSLLQ,AVX512,
VPSLLQ,AVX512,
VPSLLQ,AVX512,
VPSLLQ,AVX512,
VPSLLQ,AVX512,
VPSLLQ,AVX512,
VPSLLQ,AVX512,
VPSLLQ,AVX512,
VPSLLQ {evex},AVX512,
VPSLLQ,AVX512,
VPSLLQ,AVX512,
VPSLLQ {evex},AVX512,
VPSLLQ,AVX512,
VPSLLQ,AVX512,
VPSLLQ {evex},AVX512,
VPSLLQ,AVX512,
VPSLLQ,AVX512,
VPSLLQ {evex},AVX512,
VPSLLQ,AVX512,
VPSLLQ,AVX512,
VPSLLQ {evex},AVX512,
VPSLLQ,AVX512,
VPSLLQ,AVX512,
VPSLLQ {evex},AVX512,
VPSLLQ,AVX512,
VPSLLQ,AVX512,
VPSLLVD,AVX512,
VPSLLVD,AVX512,
VPSLLVD,AVX512,
VPSLLVD {evex},AVX512,
VPSLLVD,AVX512,
VPSLLVD,AVX512,
VPSLLVD {evex},AVX512,
VPSLLVD,AVX512,
VPSLLVD,AVX512,
VPSLLVQ,AVX512,
VPSLLVQ,AVX512,
VPSLLVQ,AVX512,
VPSLLVQ {evex},AVX512,
VPSLLVQ,AVX512,
VPSLLVQ,AVX512,
VPSLLVQ {evex},AVX512,
VPSLLVQ,AVX512,
VPSLLVQ,AVX512,
VPSLLVW,AVX512,
VPSLLVW,AVX512,
VPSLLVW,AVX512,
VPSLLVW,AVX512,
VPSLLVW,AVX512,
VPSLLVW,AVX512,
VPSLLVW,AVX512,
VPSLLVW,AVX512,
VPSLLVW,AVX512,
VPSLLVW,AVX512,
VPSLLVW,AVX512,
VPSLLVW,AVX512,
VPSLLVW,AVX512,
VPSLLVW,AVX512,
VPSLLVW,AVX512,
VPSLLVW,AVX512,
VPSLLVW,AVX512,
VPSLLVW,AVX512,
VPSLLW {evex},AVX512,
VPSLLW,AVX512,
VPSLLW,AVX512,
VPSLLW {evex},AVX512,
VPSLLW,AVX512,
VPSLLW,AVX512,
VPSLLW {evex},AVX512,
VPSLLW,AVX512,
VPSLLW,AVX512,
VPSLLW {evex},AVX512,
VPSLLW,AVX512,
VPSLLW,AVX512,
VPSLLW {evex},AVX512,
VPSLLW,AVX512,
VPSLLW,AVX512,
VPSLLW {evex},AVX512,
VPSLLW,AVX512,
VPSLLW,AVX512,
VPSLLW {evex},AVX512,
VPSLLW,AVX512,
VPSLLW,AVX512,
VPSLLW {evex},AVX512,
VPSLLW,AVX512,
VPSLLW,AVX512,
VPSLLW,AVX512,
VPSLLW,AVX512,
VPSLLW,AVX512,
VPSLLW,AVX512,
VPSLLW,AVX512,
VPSLLW,AVX512,
VPSLLW,AVX512,
VPSLLW,AVX512,
VPSLLW,AVX512,
VPSLLW,AVX512,
VPSLLW,AVX512,
VPSLLW,AVX512,
VPSRAD,AVX512,
VPSRAD,AVX512,
VPSRAD,AVX512,
VPSRAD,AVX512,
VPSRAD,AVX512,
VPSRAD,AVX512,
VPSRAD,AVX512,
VPSRAD,AVX512,
VPSRAD,AVX512,
VPSRAD {evex},AVX512,
VPSRAD,AVX512,
VPSRAD,AVX512,
VPSRAD {evex},AVX512,
VPSRAD,AVX512,
VPSRAD,AVX512,
VPSRAD {evex},AVX512,
VPSRAD,AVX512,
VPSRAD,AVX512,
VPSRAD {evex},AVX512,
VPSRAD,AVX512,
VPSRAD,AVX512,
VPSRAD {evex},AVX512,
VPSRAD,AVX512,
VPSRAD,AVX512,
VPSRAD {evex},AVX512,
VPSRAD,AVX512,
VPSRAD,AVX512,
VPSRAQ,AVX512,
VPSRAQ,AVX512,
VPSRAQ,AVX512,
VPSRAQ,AVX512,
VPSRAQ,AVX512,
VPSRAQ,AVX512,
VPSRAQ,AVX512,
VPSRAQ,AVX512,
VPSRAQ,AVX512,
VPSRAQ,AVX512,
VPSRAQ,AVX512,
VPSRAQ,AVX512,
VPSRAQ,AVX512,
VPSRAQ,AVX512,
VPSRAQ,AVX512,
VPSRAQ,AVX512,
VPSRAQ,AVX512,
VPSRAQ,AVX512,
VPSRAQ,AVX512,
VPSRAQ,AVX512,
VPSRAQ,AVX512,
VPSRAQ,AVX512,
VPSRAQ,AVX512,
VPSRAQ,AVX512,
VPSRAQ,AVX512,
VPSRAQ,AVX512,
VPSRAQ,AVX512,
VPSRAVD,AVX512,
VPSRAVD,AVX512,
VPSRAVD,AVX512,
VPSRAVD {evex},AVX512,
VPSRAVD,AVX512,
VPSRAVD,AVX512,
VPSRAVD {evex},AVX512,
VPSRAVD,AVX512,
VPSRAVD,AVX512,
VPSRAVQ,AVX512,
VPSRAVQ,AVX512,
VPSRAVQ,AVX512,
VPSRAVQ,AVX512,
VPSRAVQ,AVX512,
VPSRAVQ,AVX512,
VPSRAVQ,AVX512,
VPSRAVQ,AVX512,
VPSRAVQ,AVX512,
VPSRAVW,AVX512,
VPSRAVW,AVX512,
VPSRAVW,AVX512,
VPSRAVW,AVX512,
VPSRAVW,AVX512,
VPSRAVW,AVX512,
VPSRAVW,AVX512,
VPSRAVW,AVX512,
VPSRAVW,AVX512,
VPSRAVW,AVX512,
VPSRAVW,AVX512,
VPSRAVW,AVX512,
VPSRAVW,AVX512,
VPSRAVW,AVX512,
VPSRAVW,AVX512,
VPSRAVW,AVX512,
VPSRAVW,AVX512,
VPSRAVW,AVX512,
VPSRAW {evex},AVX512,
VPSRAW,AVX512,
VPSRAW,AVX512,
VPSRAW {evex},AVX512,
VPSRAW,AVX512,
VPSRAW,AVX512,
VPSRAW {evex},AVX512,
VPSRAW,AVX512,
VPSRAW,AVX512,
VPSRAW {evex},AVX512,
VPSRAW,AVX512,
VPSRAW,AVX512,
VPSRAW {evex},AVX512,
VPSRAW,AVX512,
VPSRAW,AVX512,
VPSRAW {evex},AVX512,
VPSRAW,AVX512,
VPSRAW,AVX512,
VPSRAW {evex},AVX512,
VPSRAW,AVX512,
VPSRAW,AVX512,
VPSRAW {evex},AVX512,
VPSRAW,AVX512,
VPSRAW,AVX512,
VPSRAW,AVX512,
VPSRAW,AVX512,
VPSRAW,AVX512,
VPSRAW,AVX512,
VPSRAW,AVX512,
VPSRAW,AVX512,
VPSRAW,AVX512,
VPSRAW,AVX512,
VPSRAW,AVX512,
VPSRAW,AVX512,
VPSRAW,AVX512,
VPSRAW,AVX512,
VPSRLD,AVX512,
VPSRLD,AVX512,
VPSRLD,AVX512,
VPSRLD,AVX512,
VPSRLD,AVX512,
VPSRLD,AVX512,
VPSRLD,AVX512,
VPSRLD,AVX512,
VPSRLD,AVX512,
VPSRLD {evex},AVX512,
VPSRLD,AVX512,
VPSRLD,AVX512,
VPSRLD {evex},AVX512,
VPSRLD,AVX512,
VPSRLD,AVX512,
VPSRLD {evex},AVX512,
VPSRLD,AVX512,
VPSRLD,AVX512,
VPSRLD {evex},AVX512,
VPSRLD,AVX512,
VPSRLD,AVX512,
VPSRLD {evex},AVX512,
VPSRLD,AVX512,
VPSRLD,AVX512,
VPSRLD {evex},AVX512,
VPSRLD,AVX512,
VPSRLD,AVX512,
VPSRLDQ {evex},AVX512,
VPSRLDQ {evex},AVX512,
VPSRLDQ {evex},AVX512,
VPSRLDQ {evex},AVX512,
VPSRLDQ,AVX512,
VPSRLDQ,AVX512,
VPSRLQ,AVX512,
VPSRLQ,AVX512,
VPSRLQ,AVX512,
VPSRLQ,AVX512,
VPSRLQ,AVX512,
VPSRLQ,AVX512,
VPSRLQ,AVX512,
VPSRLQ,AVX512,
VPSRLQ,AVX512,
VPSRLQ {evex},AVX512,
VPSRLQ,AVX512,
VPSRLQ,AVX512,
VPSRLQ {evex},AVX512,
VPSRLQ,AVX512,
VPSRLQ,AVX512,
VPSRLQ {evex},AVX512,
VPSRLQ,AVX512,
VPSRLQ,AVX512,
VPSRLQ {evex},AVX512,
VPSRLQ,AVX512,
VPSRLQ,AVX512,
VPSRLQ {evex},AVX512,
VPSRLQ,AVX512,
VPSRLQ,AVX512,
VPSRLQ {evex},AVX512,
VPSRLQ,AVX512,
VPSRLQ,AVX512,
VPSRLVD,AVX512,
VPSRLVD,AVX512,
VPSRLVD,AVX512,
VPSRLVD {evex},AVX512,
VPSRLVD,AVX512,
VPSRLVD,AVX512,
VPSRLVD {evex},AVX512,
VPSRLVD,AVX512,
VPSRLVD,AVX512,
VPSRLVQ,AVX512,
VPSRLVQ,AVX512,
VPSRLVQ,AVX512,
VPSRLVQ {evex},AVX512,
VPSRLVQ,AVX512,
VPSRLVQ,AVX512,
VPSRLVQ {evex},AVX512,
VPSRLVQ,AVX512,
VPSRLVQ,AVX512,
VPSRLVW,AVX512,
VPSRLVW,AVX512,
VPSRLVW,AVX512,
VPSRLVW,AVX512,
VPSRLVW,AVX512,
VPSRLVW,AVX512,
VPSRLVW,AVX512,
VPSRLVW,AVX512,
VPSRLVW,AVX512,
VPSRLVW,AVX512,
VPSRLVW,AVX512,
VPSRLVW,AVX512,
VPSRLVW,AVX512,
VPSRLVW,AVX512,
VPSRLVW,AVX512,
VPSRLVW,AVX512,
VPSRLVW,AVX512,
